frame,input_simulation_ms,ui_ms,world_ms,screen_ms,display_ms,total_ms
0,4.2e-05,0.103542,1.37813,0.37325,0.000291,1.85525
1,0,0.09,1.48338,0.392,0.000417,1.96579
2,0,0.095292,1.44633,4.06029,0.000416,5.60233
3,0,0.121375,1.58333,0.397167,0.000541,2.10242
4,4.2e-05,0.095625,1.35471,0.431209,0.00075,1.88233
5,0,0.13275,1.45263,0.393167,0.00025,1.97879
6,0,0.093542,1.34625,0.377667,0.000125,1.81758
7,0.000125,0.086292,1.35163,0.391583,0.00025,1.82987
8,0,0.112333,1.34575,1.32488,0.0005,2.78346
9,0,0.1235,1.553,0.433709,0.000333,2.11054
10,4.2e-05,0.100875,1.49817,0.376792,8.3e-05,1.97596
11,4.2e-05,0.088166,1.36992,0.400625,0.000167,1.85892
12,0,0.085834,1.31125,0.354916,0.000209,1.75221
13,0,0.079958,1.46058,0.385333,0.000458,1.92633
14,0.000125,0.101916,1.3745,0.565875,0.00075,2.04317
15,4.2e-05,0.101333,1.21775,0.3605,0.00025,1.67988
16,4.2e-05,0.089167,1.19029,0.354209,4.1e-05,1.63375
17,0,0.091375,1.15271,0.396125,0.000292,1.6405
18,0,0.105833,1.19883,0.38025,0.000208,1.68512
19,4.1e-05,0.092625,1.16521,0.357791,0.000167,1.61583
20,0,0.081208,1.12171,0.467084,4.1e-05,1.67004
21,4.2e-05,0.090458,1.17912,0.383167,0.000125,1.65292
22,4.2e-05,0.089458,1.15458,0.412416,0.000167,1.65667
23,4.2e-05,0.103208,1.29033,0.402958,0.00025,1.79679
24,8.3e-05,0.098209,1.17613,0.353208,8.3e-05,1.62771
25,0,0.085459,1.12121,0.345708,0.000167,1.55254
26,0,0.081,1.15425,0.442375,0.000416,1.67804
27,4.2e-05,0.08775,1.15904,0.413416,0.00025,1.6605
28,4.1e-05,0.095042,1.30404,0.396416,0.000459,1.796
29,8.3e-05,0.095959,1.19308,0.366292,0.000208,1.65562
30,4.2e-05,0.086208,1.39987,0.363709,0.000125,1.84996
31,0,0.0915,1.18437,0.359792,0.00025,1.63592
32,0,0.088416,1.19283,0.481416,0.000167,1.76283
33,0,0.101833,1.27775,0.361375,0.000208,1.74117
34,0,0.089709,1.17383,0.36225,0.000125,1.62592
35,0,0.086583,1.16708,0.352,0.000417,1.60608
36,4.2e-05,0.102042,1.20217,0.351167,0.000167,1.65558
37,4.2e-05,0.082,1.16762,0.398916,0.000709,1.64929
38,0,0.124791,1.20467,0.463333,0.000209,1.793
39,0,0.097417,1.21779,0.372209,0.000208,1.68762
40,0,0.091083,1.18813,0.353125,8.4e-05,1.63242
41,4.2e-05,0.085833,1.23946,0.356416,8.4e-05,1.68183
42,4.1e-05,0.090709,1.29471,0.379583,0.000167,1.76521
43,0,0.092042,1.49275,0.367958,4.2e-05,1.95279
44,4.2e-05,0.088666,1.21083,0.464708,0.000125,1.76438
45,0,0.084542,1.39075,0.367958,0.000292,1.84354
46,0,0.10575,1.14987,0.353,0.000625,1.60925
47,0,0.084292,1.26683,0.398958,0.000334,1.75042
48,4.2e-05,0.110625,1.27433,0.375625,0.000542,1.76117
49,0,0.095166,1.16129,0.355375,4.2e-05,1.61187
50,0,0.085833,1.49017,0.469,0.00025,2.04525
51,0,0.088,1.205,0.429167,0.000167,1.72233
52,0,0.099667,1.20054,0.378791,8.4e-05,1.67908
53,4.2e-05,0.094667,1.26238,0.358666,8.4e-05,1.71583
54,4.2e-05,0.086125,1.13879,0.351,0.000125,1.57608
55,0,0.089083,1.20658,0.34875,0.000125,1.64454
56,0,0.080375,1.10225,0.4925,0.000291,1.67542
57,0,0.101667,1.27275,0.395916,0.000417,1.77075
58,0,0.097083,1.12867,0.357,4.1e-05,1.58279
59,0,0.086166,1.09375,0.357334,0.000125,1.53737
60,0,0.088791,1.18087,0.365792,0.000167,1.63563
61,0,0.087667,1.17692,0.44125,0.000208,1.70604
62,0,0.100792,1.17562,0.460208,0.000167,1.73679
63,0,0.102875,1.16283,0.362375,0.000166,1.62825
64,4.1e-05,0.089917,1.11604,0.34975,0.000125,1.55587
65,4.1e-05,0.08375,1.09933,0.375666,8.4e-05,1.55888
66,4.2e-05,0.097958,1.17846,0.475125,0.000208,1.75179
67,0.000167,0.101958,1.199,0.374333,0.000209,1.67567
68,4.2e-05,0.091,1.13317,0.486208,0.000167,1.71058
69,4.1e-05,0.091,1.18833,0.35975,4.1e-05,1.63917
70,0,0.089375,1.40613,0.375042,0.000166,1.87071
71,0,0.095166,1.17063,0.359375,0.000167,1.62533
72,4.1e-05,0.096792,1.27583,0.422875,0.000167,1.79571
73,0,0.104916,1.23983,0.363416,0.000334,1.7085
74,4.2e-05,0.093041,1.16242,0.449417,0.000416,1.70533
75,0,0.089334,1.23212,0.365791,8.4e-05,1.68733
76,4.1e-05,0.108625,1.21579,0.393458,8.4e-05,1.718
77,0,0.093541,1.21988,0.399417,0.000167,1.713
78,0,0.086583,1.16004,0.352958,8.3e-05,1.59967
79,0,0.083333,1.13338,0.353459,4.1e-05,1.57021
80,0,0.092166,1.20358,0.444333,0.00025,1.74033
81,0,0.089125,1.19129,0.412125,0.000458,1.693
82,0,0.102084,1.28737,0.372583,0.000417,1.76246
83,4.1e-05,0.092042,1.18025,0.356333,0.000334,1.629
84,0,0.085042,1.1525,0.3525,0.000292,1.59033
85,0,0.082167,1.16471,0.3795,0.001083,1.62746
86,0,0.098833,1.14471,0.486541,0.000375,1.73046
87,0,0.100209,1.22575,0.367583,0.000125,1.69367
88,0,0.091,1.15558,0.350583,0.00025,1.59742
89,0,0.087125,1.11017,0.346167,0.000125,1.54358
90,4.1e-05,0.08325,1.41396,0.34375,4.1e-05,1.84104
91,0,0.080459,1.15571,0.383458,0.000334,1.61996
92,0,0.092583,1.17687,0.472334,0.000458,1.74225
93,0,0.100333,1.18762,0.367917,4.2e-05,1.65592
94,4.2e-05,0.089583,1.16471,0.348791,4.2e-05,1.60317
95,4.2e-05,0.08225,1.19275,0.367666,0.000167,1.64288
96,4.2e-05,0.087333,1.14296,0.432209,0.000166,1.66271
97,4.1e-05,0.103625,1.22287,0.404959,0.00025,1.73175
98,0,0.103584,1.22212,0.442458,0.000167,1.76833
99,0,0.098416,1.17213,0.375709,0.000333,1.64658
100,0,0.099375,1.17729,0.358375,4.2e-05,1.63508
101,0,0.087167,1.16854,0.388334,0.000333,1.64437
102,0,0.096667,1.34825,0.371666,0.000542,1.81713
103,0,0.095834,1.17079,0.354,0.000625,1.62125
