frame,simulation_ms,ui_ms,render_ms,total_ms
0,7.32325,0.149792,2.37029,9.84333
1,9.0465,0.163,4.57046,13.78
2,7.54004,0.144833,2.35858,10.0435
3,8.69296,0.145542,2.26617,11.1047
4,7.53033,0.150041,2.20525,9.88562
5,8.71921,0.139917,2.59321,11.4523
6,7.64762,0.143875,2.28638,10.0779
7,8.73342,0.154708,2.45975,11.3479
8,7.57417,0.148125,1.98817,9.71046
9,8.83479,0.140583,1.96596,10.9413
10,7.88863,0.141791,2.49471,10.5251
11,8.68746,0.139958,1.94758,10.775
12,7.49542,0.13925,1.98071,9.61538
13,8.58062,0.1415,2.18608,10.9082
14,7.44913,0.144625,2.11075,9.7045
15,8.68896,0.155958,1.97958,10.8245
16,7.42975,0.133292,1.92013,9.48317
17,8.621,0.142542,1.99817,10.7617
18,7.40608,0.147,2.02787,9.58096
19,8.68533,0.160834,2.2475,11.0937
20,7.56513,0.146959,1.99663,9.70871
21,8.70438,0.141042,2.34458,11.19
22,7.47063,0.143292,2.03246,9.64638
23,8.62554,0.148458,1.98338,10.7574
24,7.29596,0.147875,2.07883,9.52267
25,8.67554,0.139417,2.01821,10.8332
26,7.4235,0.175167,1.96979,9.56846
27,8.57504,0.149542,2.15583,10.8804
28,7.26683,0.135333,1.95058,9.35275
29,8.56338,0.136416,1.90792,10.6077
30,7.41929,0.138084,2.39704,9.95442
31,8.48492,0.139417,2.03233,10.6567
32,7.81142,0.159125,2.1295,10.1
33,8.47237,0.138791,1.94833,10.5595
34,7.24096,0.135833,1.96913,9.34592
35,8.49558,0.144333,1.95954,10.5995
36,7.57742,0.139291,2.17017,9.88687
37,9.67808,0.149834,2.48708,12.315
38,7.90746,0.144583,2.20104,10.2531
39,8.92371,0.154,2.261,11.3387
40,7.60683,0.140625,2.01779,9.76525
41,8.514,0.140416,1.95863,10.613
42,7.52258,0.165792,2.61283,10.3012
43,10.03,0.18825,2.24325,12.4615
44,7.88621,0.147167,2.00508,10.0385
45,9.19858,0.165292,2.33692,11.7008
46,7.83221,0.176333,2.20192,10.2105
47,9.18429,0.157875,2.24429,11.5865
48,8.12071,0.1435,2.29471,10.5589
49,8.94571,0.16925,2.30417,11.4191
50,7.74354,0.157958,2.4115,10.313
51,9.11721,0.18775,1.92204,11.227
52,7.54558,0.147375,2.32279,10.0158
53,8.60037,0.137375,2.02833,10.7661
54,7.3695,0.143667,1.93275,9.44592
55,8.52396,0.143,1.94233,10.6093
56,7.36163,0.142292,1.91362,9.41754
57,8.33546,0.13725,2.10708,10.5798
58,7.35858,0.153709,2.0855,9.59779
59,8.40912,0.136458,2.09846,10.644
60,7.33763,0.189625,2.01433,9.54158
61,8.34542,0.139083,1.95083,10.4353
62,7.3455,0.136375,1.98233,9.46421
63,8.50929,0.152666,1.95825,10.6202
64,7.46179,0.139583,1.86446,9.46583
65,8.38467,0.139292,2.195,10.719
66,7.79758,0.150208,1.95788,9.90567
67,8.39842,0.16025,2.15325,10.7119
68,7.59654,0.15225,2.19588,9.94467
69,8.45825,0.144666,1.93667,10.5396
70,7.23771,0.143125,2.34454,9.72537
71,8.43208,0.140208,2.31742,10.8897
72,7.51104,0.144625,2.12396,9.77962
73,8.33446,0.140208,1.931,10.4057
74,7.28658,0.135291,2.00058,9.42246
75,8.40521,0.141375,1.96121,10.5078
76,7.3375,0.132375,2.11721,9.58708
77,8.44017,0.156333,2.12629,10.7228
78,7.388,0.134166,1.87758,9.39975
79,8.32771,0.141875,2.0485,10.5181
80,7.347,0.138792,1.94825,9.43404
81,8.35879,0.209792,2.00708,10.5757
82,7.306,0.133875,2.05654,9.49642
83,8.52988,0.142291,1.96992,10.6421
84,7.39075,0.141792,1.94233,9.47488
85,8.3455,0.146541,2.00008,10.4921
86,8.22496,0.141667,2.03375,10.4004
87,8.74617,0.146916,2.01333,10.9064
88,7.73396,0.144375,2.24075,10.1191
89,8.45479,0.140167,2.03887,10.6338
90,7.27625,0.202791,2.38433,9.86337
91,8.49496,0.138583,2.10875,10.7423
92,7.46542,0.142708,1.94663,9.55475
93,8.30883,0.153375,1.96358,10.4258
94,7.37825,0.138959,2.16996,9.68717
95,8.59883,0.158417,2.052,10.8093
96,7.27904,0.136833,1.91246,9.32833
97,8.33625,0.138042,2.01867,10.493
98,7.26496,0.136,2.06067,9.46162
99,8.8275,0.167833,2.07954,11.0749
100,7.76288,0.145,2.13104,10.0389
101,8.88042,0.140375,2.17971,11.2005
102,7.7485,0.146084,2.25446,10.149
103,8.596,0.145416,2.02754,10.769
104,7.64379,0.144583,1.96375,9.75212
105,8.28233,0.140542,1.94396,10.3668
106,7.36354,0.145125,2.09662,9.60529
107,8.57354,0.172041,2.20833,10.9539
108,7.44321,0.15475,2.00029,9.59825
109,8.78296,0.139666,1.94821,10.8708
110,7.33083,0.140958,2.29083,9.76262
111,8.27854,0.146792,2.27467,10.7
112,7.42683,0.158042,2.09,9.67488
113,8.46725,0.140417,1.89062,10.4983
114,7.3345,0.139,1.97325,9.44675
115,8.4035,0.1435,1.92971,10.4767
116,7.35383,0.140667,2.08775,9.58225
117,8.58192,0.147,2.06533,10.7942
118,7.39487,0.140833,1.91092,9.44662
119,8.30879,0.145042,2.00387,10.4577
120,7.39013,0.149459,2.00346,9.54304
121,8.45721,0.162666,2.26642,10.8863
122,7.61388,0.146417,2.21233,9.97263
123,8.31275,0.136625,2.12988,10.5793
124,7.4115,0.138084,1.97637,9.52596
125,8.68446,0.138125,2.2605,11.0831
126,7.37679,0.1525,1.98138,9.51067
127,8.36463,0.137834,1.91217,10.4146
128,7.32208,0.133667,1.98821,9.44396
129,8.25346,0.141083,2.17233,10.5669
130,7.46217,0.138917,2.5345,10.1356
131,8.33267,0.150833,1.90546,10.389
132,7.49512,0.13975,1.9375,9.57237
133,8.27583,0.136583,1.93354,10.346
134,7.39896,0.155125,1.94671,9.50079
135,8.51642,0.149792,2.64904,11.3153
136,7.55946,0.145625,2.02908,9.73417
137,8.27917,0.142625,1.95496,10.3767
138,7.36458,0.150125,2.07362,9.58833
139,8.25313,0.139417,2.11992,10.5125
140,7.77762,0.220541,2.19717,10.1953
141,8.60417,0.162166,1.93321,10.6995
142,7.47017,0.154042,2.01725,9.64146
143,8.26979,0.149625,2.02654,10.446
144,7.21575,0.161875,2.27575,9.65338
145,8.34238,0.143334,1.9325,10.4182
146,7.41362,0.144042,2.06379,9.62146
147,8.17692,0.145125,1.97475,10.2968
148,7.56937,0.148584,2.03563,9.75358
149,8.31837,0.153042,1.995,10.4664
150,7.29171,0.16025,2.263,9.71496
151,8.41675,0.140625,2.19979,10.7572
152,7.4855,0.16375,2.05125,9.7005
153,8.35767,0.196292,2.18279,10.7368
154,7.55296,0.147167,2.22758,9.92771
155,8.37937,0.142459,1.92921,10.451
156,7.29367,0.142625,2.04017,9.47646
157,8.26812,0.142958,2.01313,10.4242
158,7.20137,0.1425,2.35862,9.7025
159,8.37379,0.140875,1.94667,10.4613
160,7.33629,0.13675,1.89375,9.36679
161,8.12317,0.14225,1.98125,10.2467
162,7.23287,0.155625,1.9545,9.343
163,8.24417,0.158708,2.21917,10.622
164,8.02712,0.168458,2.10175,10.2973
165,8.15667,0.1465,2.01033,10.3135
166,7.18871,0.137584,1.94092,9.26721
167,8.09471,0.143916,2.11442,10.353
168,7.06983,0.134958,2.13925,9.34404
169,8.20988,0.148417,2.07633,10.4346
170,7.29896,0.141167,2.25646,9.69658
171,8.20396,0.14,2.02088,10.3648
172,7.24825,0.14,1.90392,9.29217
173,8.11937,0.137791,2.30292,10.5601
174,7.26375,0.143417,1.94658,9.35375
175,8.52108,0.137625,2.03538,10.6941
176,7.291,0.145375,2.13963,9.576
177,8.21304,0.145541,1.94875,10.3073
178,7.21867,0.197,2.18771,9.60337
179,8.44962,0.151667,2.19467,10.796
